"","artist_name","artist_id","duration_ms","id","name","popularity"
"1177","Victoria Monét","63XBtGSEZINSyXylZxEUbv",51913,"4rCuwgRRKaIiHlHDc8Bga6","We Might Even Be Falling In Love (Interlude)",75
"1178","Victoria Monét","63XBtGSEZINSyXylZxEUbv",90110,"0wOtc2nY3NOohp4xSwOyTN","We Might Even Be Falling In Love (Duet) - Spotify Singles",73
"1179","Victoria Monét","63XBtGSEZINSyXylZxEUbv",173913,"3OgdnA3LYpJ6vxrfk6X3p4","Alright",69
"1180","Victoria Monét","63XBtGSEZINSyXylZxEUbv",187058,"1Zej3ztnuVElDfYGYBBhJP","Smoke (feat. Lucky Daye)",64
"1181","Victoria Monét","63XBtGSEZINSyXylZxEUbv",91249,"7EuktT4CgA637ci366IrYW","Big Boss (Interlude)",64
"1182","LAVI$H","5E4159ttrOB57XW0YdLT32",194401,"2ioIEWGvazLwBfz1OBgpJ3","World In My Hands",35
"1183","LAVI$H","5E4159ttrOB57XW0YdLT32",201191,"31sL1120Ku80irgMCSQctV","We Make Sense",23
"1184","LAVI$H","5E4159ttrOB57XW0YdLT32",200441,"043bwUOxMoxTIPvjkvHAwS","Big Mistake",26
"1185","LAVI$H","5E4159ttrOB57XW0YdLT32",158274,"4AjkFvWVQ7tnYqeN2gRo4f","Always You",24
"1186","LAVI$H","5E4159ttrOB57XW0YdLT32",209152,"7zTKHgULZWmCbZppRWaOvC","Forever",19
"1187","LAVI$H","5E4159ttrOB57XW0YdLT32",190344,"3YwkASwnUSlrB4H6kPveVl","Seventeen",19
"1188","Loyle Carner","4oDjh8wNW5vDHyFRrDYC4k",172653,"32sBVB5HmrwJ6e9g0S2BRL","Damselfly",66
"1189","Loyle Carner","4oDjh8wNW5vDHyFRrDYC4k",197600,"64I9byMYBlS1ARsC3vtpgW","Ottolenghi",65
"1190","Loyle Carner","4oDjh8wNW5vDHyFRrDYC4k",223641,"7c9T1m1RrtAWopKQVvFC3D","Let It Go",64
"1191","Loyle Carner","4oDjh8wNW5vDHyFRrDYC4k",209285,"5wXZXabu8JyRGNHqgueUHm","Ice Water",62
"1192","Loyle Carner","4oDjh8wNW5vDHyFRrDYC4k",220401,"5rYTMjVkGioNF4MpSQISlg","Desoleil (Brilliant Corners)",61
"1193","Chromeo","2mV8aJphiSHYJf43DxL7Gt",135180,"3rT0YIyiE1n8JAUpBCUudE","Checklist (feat. Chromeo)",55
"1194","Chromeo","2mV8aJphiSHYJf43DxL7Gt",232258,"0CQcUsyDEfKsHWDDF3h2C1","Discoproof",55
"1195","Chromeo","2mV8aJphiSHYJf43DxL7Gt",178480,"4mhHWZBaSyLeTeXrLp1xuK","Blutooth",51
"1196","Chromeo","2mV8aJphiSHYJf43DxL7Gt",163600,"79ekRR9T9PqyRlIPRV1Etl","Right Back Home to You (Interlude)",51
"1197","Chromeo","2mV8aJphiSHYJf43DxL7Gt",247933,"2sbtixigDCbjXBTMRSEECS","Green Light - Chromeo Remix",50
"1198","Ric Wilson","34zbMuAgXxsgqnGXSxWvCR",175381,"4aMExui9zpbQZNhAmMsHPB","Electric Photograph",56
"1199","Ric Wilson","34zbMuAgXxsgqnGXSxWvCR",137229,"6Fp8kWvX54A8GTv3nqnxzZ","WHOA WAIT",51
"1200","Ric Wilson","34zbMuAgXxsgqnGXSxWvCR",237653,"2UauebcRqmfb6NXRxBF5Re","Everyone Moves To LA (feat. Felicia Douglass)",49
"1201","Ric Wilson","34zbMuAgXxsgqnGXSxWvCR",259816,"1gEB5InUzgNLHPv8H34v54","Wake Up, Get Down",49
"1202","Ric Wilson","34zbMuAgXxsgqnGXSxWvCR",244861,"3Jw0dL0zh6zAYHpXa0sbrA","Move Like This",44
"1203","Koo Koo","7BZ3v2GTT5KHVmc9Gk1sRb",117136,"7GizF53H6JpwNWIEsZRuWC","Get Yo Body Movin'",53
"1204","Koo Koo","7BZ3v2GTT5KHVmc9Gk1sRb",138840,"6gwhF3t8taMbjpklXAgwMN","Pop See Ko",49
"1205","Koo Koo","7BZ3v2GTT5KHVmc9Gk1sRb",208264,"6ypvDexHoPYmCX1sQkR0Zw","Dinosaur Stomp",46
"1206","Koo Koo","7BZ3v2GTT5KHVmc9Gk1sRb",198841,"7LGN2GZWO52C2rfP3LZRVX","All I Eat Is Pizza",46
"1207","Koo Koo","7BZ3v2GTT5KHVmc9Gk1sRb",213542,"2wszvTynYUgtdswbsEc8b2","Superheroes Unite",45
"1208","Mike Viola","7027i6bTkbkTpEmIeEBIHy",282520,"5mPkLBw1gnRnvTolLl92Hz","Monkberry Moon Delight (with The Damn Crystals)",27
"1209","Mike Viola","7027i6bTkbkTpEmIeEBIHy",416280,"2Sxg9SRbYHI7H7WR3pvVqv","Water Makes Me Sick",21
"1210","Mike Viola","7027i6bTkbkTpEmIeEBIHy",142293,"2eE2YkawORlkwOs8p9kZkm","The Strawberry Blonde",16
"1211","Mike Viola","7027i6bTkbkTpEmIeEBIHy",250093,"3ltneRNRRu3irFyK2ZHaH4","I Think I Thought Forever Proof",17
"1212","Mike Viola","7027i6bTkbkTpEmIeEBIHy",210946,"3ZU6mrjSxJfaWi8F8TNm19","Bill Viola",16
"1213","Dusk","00xKJW1NWATsoC4rvEjMYX",231253,"7lbD05K0LHeuB17LyfvJgl","Pissing In A Wishing Well",14
"1214","Dusk","00xKJW1NWATsoC4rvEjMYX",210466,"3Mlz8eHAYFwCgdZaOJPVwm","Dusk",15
"1215","Dusk","00xKJW1NWATsoC4rvEjMYX",155933,"0We02SAKZFc7Nt1dzLQVCg","Eyes in Dark Corners",12
"1216","Dusk","00xKJW1NWATsoC4rvEjMYX",199093,"7qf5wU9oBpEdALM0UH08Oq","The Names You Got",10
"1217","Dusk","00xKJW1NWATsoC4rvEjMYX",266466,"1hWQxQxKQ0nEmkTaBtz2Wl","Hey, Soozie",9
"1218","Lil Uzi Vert","4O15NlyKLIASxsJ0PrXPfz",220586,"0uxSUdBrJy9Un0EYoBowng","20 Min",84
"1219","Lil Uzi Vert","4O15NlyKLIASxsJ0PrXPfz",163139,"0FA4wrjDJvJTTU8AepZTup","Watch This - ARIZONATEARS Pluggnb Remix",84
"1220","Lil Uzi Vert","4O15NlyKLIASxsJ0PrXPfz",182706,"7GX5flRQZVHRAGd6B4TmDO","XO Tour Llif3",82
"1221","Lil Uzi Vert","4O15NlyKLIASxsJ0PrXPfz",221746,"2eAZfqOm4EnOF9VvN50Tyc","The Way Life Goes (feat. Oh Wonder)",82
"1222","Lil Uzi Vert","4O15NlyKLIASxsJ0PrXPfz",192727,"4daEMLSZCgZ2Mt7gNm2SRa","Flooded The Face",82
"1223","Amyl and The Sniffers","3NqV2DJoAWsjl787bWaHW7",153800,"4GIeQy7OzftStBoimCWIMU","Hertz",46
"1224","Amyl and The Sniffers","3NqV2DJoAWsjl787bWaHW7",179560,"4M7o0cOEvDFiJ7I8PXJ3bA","Guided By Angels",43
"1225","Amyl and The Sniffers","3NqV2DJoAWsjl787bWaHW7",227600,"2MYFQY0BKWPdgqnIYses9T","Security",42
"1226","Amyl and The Sniffers","3NqV2DJoAWsjl787bWaHW7",138946,"26EvVb7HxLt5fVXtNRzUEw","Got You",41
"1227","Amyl and The Sniffers","3NqV2DJoAWsjl787bWaHW7",108893,"6KfTRN9aMLvRoEr57KjBFz","GFY",41
"1228","Die Spitz","0zfZmpHTu0MlkkNr5KHeXE",140333,"7x7Ej1fQsdve9jNOvN0AOU","Hair of Dog",32
"1229","Die Spitz","0zfZmpHTu0MlkkNr5KHeXE",188186,"3XyCUBnMCjv6WTKAUeruX2","Groping Dogs Gushing Blood",27
"1230","Die Spitz","0zfZmpHTu0MlkkNr5KHeXE",214146,"6g2yZAAlajE1TFSXVVB6kM","Grip",25
"1231","Die Spitz","0zfZmpHTu0MlkkNr5KHeXE",243986,"20GZ8MYbT4zJjpZA55sROO","Monkey Song",23
"1232","Die Spitz","0zfZmpHTu0MlkkNr5KHeXE",203520,"7aOp7UkXUihM5bBLrhnqNU","Chug",22
"1233","DON BROCO","1aOt6LvXOV6I8dv1A5Diia",200733,"4yR1YTsrs38dHP6fzcXM93","Everybody",57
"1234","DON BROCO","1aOt6LvXOV6I8dv1A5Diia",197540,"6AOkDgCpsnruITzR45dxry","Birthday Party",54
"1235","DON BROCO","1aOt6LvXOV6I8dv1A5Diia",217224,"7dC1ODfFU31b77PQWgQ21M","Gumshield",53
"1236","DON BROCO","1aOt6LvXOV6I8dv1A5Diia",209480,"1ffgkx3sYnqMhtu0fmYZ7q","Come out to La",52
"1237","DON BROCO","1aOt6LvXOV6I8dv1A5Diia",243533,"4c7m2LJJUzcUH7BIFUHtiy","T-Shirt Song",50
"1238","The Home Team","0hp58JplihFjlLstUbKS0x",199416,"3YUJ8NyZfqeDcI5815TuXw","She's Quiet",54
"1239","The Home Team","0hp58JplihFjlLstUbKS0x",151983,"7jjXpvDGnDPtidtf5qh16m","Move It or Lose It",52
"1240","The Home Team","0hp58JplihFjlLstUbKS0x",172261,"1SLRQEHD5yZtVEfeSFmR23","Right Through Me",52
"1241","The Home Team","0hp58JplihFjlLstUbKS0x",162578,"7xdiLByoRPRJcvOlD322HP","Slow Bloom",50
"1242","The Home Team","0hp58JplihFjlLstUbKS0x",185971,"7rmUceZmUXZKfjnbGI5ol8","Watching All Your Friends Get Rich",50
"1243","Pelican","0Gq06EJlfPumvCdMsnkJFp",309693,"45XLKpJFFdcJ1xDCeB4qYX","Ephemeral",37
"1244","Pelican","0Gq06EJlfPumvCdMsnkJFp",332669,"1b2oOOxSp6TZewmq0SJMn1","For Your Entertainment - Cover",32
"1245","Pelican","0Gq06EJlfPumvCdMsnkJFp",440346,"1O2Vnk6qEVU8kNrzvucrFw","The Creeper",30
"1246","Pelican","0Gq06EJlfPumvCdMsnkJFp",296906,"33gFE1HegWgkLbfys0eogQ","Midnight and Mescaline",29
"1247","Pelican","0Gq06EJlfPumvCdMsnkJFp",503746,"3gWbd9TaqSbRRt6R60rlx2","Drought",28
"1248","Mo Welch","6GrwDXiqxmRk4pow2KfWR3",463455,"3J2PTcmK8PN5wI85glfAD7","Stacy",3
"1249","Nightly","3qDMrpZHtZEtVl5i1l7hP3",143503,"7CRThl2cGDh1o9p3ivaLbG","why u gotta be like that (feat. Nightly)",53
"1250","Nightly","3qDMrpZHtZEtVl5i1l7hP3",276956,"6Wz9rIfo9tOBcVCd1Mo7F7","Twenty Something",53
"1251","Nightly","3qDMrpZHtZEtVl5i1l7hP3",197880,"4PUWpNtDejQwwa80LjvxXl","Sleepless Nights (feat. Nightly)",52
"1252","Nightly","3qDMrpZHtZEtVl5i1l7hP3",191287,"0FZoGTWJNMUYCzcJRXe5ny","the feeling",51
"1253","Nightly","3qDMrpZHtZEtVl5i1l7hP3",174033,"29xcR7huDJhjaNCeYuSoKC","hate my favorite band",50
"1254","Nightly","3qDMrpZHtZEtVl5i1l7hP3",178909,"5hOo1sSvGujVZSNiUzi49i","the movies",50
"1255","Knox","61S5H9Lxn1PDUvu1TV0kCX",184285,"3eLfICfDzCQrP8pOajVGiJ","Sneakers",64
"1256","Knox","61S5H9Lxn1PDUvu1TV0kCX",198022,"6dDx0UwyR8bL64xRfr2XI5","Not The 1975",64
"1257","Knox","61S5H9Lxn1PDUvu1TV0kCX",158028,"3wIMmFNL5hdqUBpAO0Ogpu","Love Letter",59
"1258","Knox","61S5H9Lxn1PDUvu1TV0kCX",170353,"4OfaKFkToxzzi2G5MwYsyZ","We’re Not In Love Anymore (feat. Charlotte Sands)",57
"1259","Knox","61S5H9Lxn1PDUvu1TV0kCX",183088,"0zwTWAaEvnHoGIoRIPG0oD","Man Down",55
"1260","NIGHTBREAKERS","6n8s4rSE2P1f02YvHMOYFz",188350,"4m8p2XWWJ1Opf0FE0YROOm","Attention",46
"1261","NIGHTBREAKERS","6n8s4rSE2P1f02YvHMOYFz",171661,"6Cu6JeeMfBPKVF7YD6YJVp","Quarter to Midnight",25
"1262","NIGHTBREAKERS","6n8s4rSE2P1f02YvHMOYFz",186729,"3Ih3eXJtx1AF8FDX7Xe37k","I Feel Good",25
"1263","NIGHTBREAKERS","6n8s4rSE2P1f02YvHMOYFz",203204,"2Sj9bYCWI14wlAKpz02WWi","Pressure",24
"1264","NIGHTBREAKERS","6n8s4rSE2P1f02YvHMOYFz",188467,"55pfOCkfiaglARt07bLZb6","Heartbreaker",23
"1265","NIGHTBREAKERS","6n8s4rSE2P1f02YvHMOYFz",169325,"3MYlS3X2ELO5hWVXxiaXhn","Feelings",23
"1266","Michael Minelli","0E1dRyvTHusqYjhbTm2skL",166608,"2yQqUI1pObCcvIH0z0iS6P","All Over Again (feat. Eric Bellinger, fiction., & Michael Minelli)",44
"1267","Michael Minelli","0E1dRyvTHusqYjhbTm2skL",244565,"4UG65AUbTX1obOm8DPiEli","Give It a Try",42
"1268","Michael Minelli","0E1dRyvTHusqYjhbTm2skL",184800,"1pY2h98aGYyQsgK3jE1cSa","Stay for Me",42
"1269","Michael Minelli","0E1dRyvTHusqYjhbTm2skL",202570,"1Pe0OdQh4BNCrO3LLfRERx","How Dare You",40
"1270","Michael Minelli","0E1dRyvTHusqYjhbTm2skL",226956,"69GfgZueBfPVe7lj0eemCU","Shade On Her Sunshine",39
"1271","Tony22","72WtJOdm9BlSXYm1Xd0Drm",91334,"3veKU8AyUteh46qOKUlbJC","cozy",56
"1272","Tony22","72WtJOdm9BlSXYm1Xd0Drm",154560,"52KCtGlvRx6ITknMOUkjwv","safe place",56
"1273","Tony22","72WtJOdm9BlSXYm1Xd0Drm",213004,"5T5K1tZZ7VCfeWy82E3Rfo","earth boy",46
"1274","Tony22","72WtJOdm9BlSXYm1Xd0Drm",130373,"6B01hrhxCjaFjZ8RPlY8t5","Bop It!",40
"1275","Tony22","72WtJOdm9BlSXYm1Xd0Drm",138348,"5ICC0XVMtBZSPF9UnIZOmJ","K.K. Slide (That's Alright)",39
"1276","Christine and the Queens","04vj3iPUiVh5melWr0w3xT",234680,"6tNDVXXaYWsBd3Mqhfelvl","Christine",58
"1277","Christine and the Queens","04vj3iPUiVh5melWr0w3xT",200687,"1K9yH9EpJsH2kXWX4ozH68","New Shapes (feat. Christine and the Queens and Caroline Polachek)",55
"1278","Christine and the Queens","04vj3iPUiVh5melWr0w3xT",238901,"15D7d8uC0db0q0QkMdHia8","To be honest - SG Lewis Remix",55
"1279","Christine and the Queens","04vj3iPUiVh5melWr0w3xT",241661,"5GGLwBHZvoiub0mYt5OUSt","A day in the water",54
"1280","Christine and the Queens","04vj3iPUiVh5melWr0w3xT",260876,"2rWeNybwVZTWEbkb9JOjcz","People, I've been sad",53
"1281","BbyMutha","21C9Dbg9CD3Dv8NaD7iW8e",229090,"0ISoKjo9JVUB97JMgygRZP","Sleeping With the Enemy",40
"1282","BbyMutha","21C9Dbg9CD3Dv8NaD7iW8e",154285,"2zrFjxHvrYuS4KWd3JNVE4","Cocaine Catwalk",34
"1283","BbyMutha","21C9Dbg9CD3Dv8NaD7iW8e",145474,"6fdjiuPO902LvCyiG3F72A","Heaven's Little Bastard",34
"1284","BbyMutha","21C9Dbg9CD3Dv8NaD7iW8e",234083,"0deRYerzqm24qPzwlyL2qz","Rules",34
"1285","BbyMutha","21C9Dbg9CD3Dv8NaD7iW8e",187755,"4dwlZ606zOiOWQqbEbBNZK","D.I.Y",33
"1286","The Dear Hunter","51lE580QM13Anmb3mK2j1e",195960,"4KOxCZLwedKjCJlZzr3M9R","Go Get Your Gun",45
"1287","The Dear Hunter","51lE580QM13Anmb3mK2j1e",240613,"1A4T3cm5mteRN0nz4AiY7P","Whisper",41
"1288","The Dear Hunter","51lE580QM13Anmb3mK2j1e",221920,"1ZT5AtNW7nP5niDfrGII5K","Look Away",40
"1289","The Dear Hunter","51lE580QM13Anmb3mK2j1e",188018,"4Kxr3hOxYQqWaM7yl7bYyN","An Escape",37
"1290","The Dear Hunter","51lE580QM13Anmb3mK2j1e",307616,"1ZoCfOodvufqooNDXliKxw","King of Swords (Reversed)",37
"1291","Delta Sleep","05MlomiA9La0OiNIAGqECk",189828,"1zvAP1uHLSDblWvv25rtad","Camp Adventure",47
"1292","Delta Sleep","05MlomiA9La0OiNIAGqECk",269173,"1ExXxnndA4qMDA0SK8KnLM","The Detail",46
"1293","Delta Sleep","05MlomiA9La0OiNIAGqECk",293061,"72qQrFGhnnR74kOqrCSmkY","Sofa Boy",44
"1294","Delta Sleep","05MlomiA9La0OiNIAGqECk",148211,"1jvTa6BftIMdX7wqWlgCWv","Afterimage",42
"1295","Delta Sleep","05MlomiA9La0OiNIAGqECk",186880,"7lu0eXWcw190GRCb98U9Q8","Camp Adventure",41
"1296","Delta Sleep","05MlomiA9La0OiNIAGqECk",260812,"2AoLxrRmFl87D6dyKZufjn","Lake Sprinkle Sprankle",41
"1297","All Get Out","40YwbT9WnYAkFgBSYtHGQj",215204,"67mSnPBrCNWevJjLplCW66","The Season",41
"1298","All Get Out","40YwbT9WnYAkFgBSYtHGQj",281893,"0TOadeGMIcneRkmTVeKwhI","Come Back Around",30
"1299","All Get Out","40YwbT9WnYAkFgBSYtHGQj",197735,"2B74JwVrxYOWYOCqjYTcIN","God Damn",28
"1300","All Get Out","40YwbT9WnYAkFgBSYtHGQj",209491,"7oZyEES7T807X7AVzAwGk8","Lucky Bastard",30
"1301","All Get Out","40YwbT9WnYAkFgBSYtHGQj",269777,"63q7nD1XRETyOcPfW6o8hJ","Value",23
"1302","All Get Out","40YwbT9WnYAkFgBSYtHGQj",229818,"0LLKPLKNnWsLOZXRKCz0qP","Me and My Lovers",23
"1303","Nai Palm","5X0dCi2aVnYEV27S8wgQdF",146760,"2zXfpzLG8YDA6JX3RJ0gEF","Atoll",47
"1304","Nai Palm","5X0dCi2aVnYEV27S8wgQdF",268186,"2VsKJODsXzU1NtoFYIh9FM","Crossfire / So Into You",44
"1305","Nai Palm","5X0dCi2aVnYEV27S8wgQdF",259760,"7mgWCXPKOWgOexqeYLGjeu","Have You Ever Been (To Electric Ladyland)",42
"1306","Nai Palm","5X0dCi2aVnYEV27S8wgQdF",236280,"2vmGgEn95r2rNAzN5v3h4X","Homebody",36
"1307","Nai Palm","5X0dCi2aVnYEV27S8wgQdF",135506,"45aEOl5I6WS7xIPMl5EOfF","Haiku",34
"1308","Clown Core","6mtABo05yeYtPftYEVfGoV",85233,"7L5T0IutG8MyDnucOVccdU","Infinite Realm of Incomprehensible Suffering",45
"1309","Clown Core","6mtABo05yeYtPftYEVfGoV",113000,"2mlh8fBK1wFPW5PgHYCjbN","Flat Earth",44
"1310","Clown Core","6mtABo05yeYtPftYEVfGoV",110000,"6izX4jKOXNfHHIsOL7YkzF","Computers",41
"1311","Clown Core","6mtABo05yeYtPftYEVfGoV",66733,"3kskCyy7sIc8QLvYLLfgCS","Song",41
"1312","Clown Core","6mtABo05yeYtPftYEVfGoV",140000,"68Ch7buqW2ugaxEvLIDALw","End",40
"1313","Clown Core","6mtABo05yeYtPftYEVfGoV",83000,"2CaOQxD9sxkPHWo9jqvKFl","Toilet",40
"1314","deadmau5","2CIMQHirSU0MQqyYHq0eOx",240445,"3VpxEo6vMpi4rQ6t2WVVkK","Escape (feat. Hayla)",71
"1315","deadmau5","2CIMQHirSU0MQqyYHq0eOx",240000,"3zFsJdVCu29em7VUB3Ujqp","I Remember - John Summit Remix",64
"1316","deadmau5","2CIMQHirSU0MQqyYHq0eOx",279692,"76YXmewvHFse7tBeOTtSx3","Sacrifice",64
"1317","deadmau5","2CIMQHirSU0MQqyYHq0eOx",277298,"1GD5ooLHgV9nolrem1DBiB","The Veldt Cinema - BYNX Edit",63
"1318","deadmau5","2CIMQHirSU0MQqyYHq0eOx",226666,"68lTEhMEx4MxDCJypT6bXE","Escape - John Summit Remix",61
"1319","Spencer Brown","4L9PX6lwPWo2NeuXL9kyJK",266730,"5OWWBPmbl5abcQlsCHieFK","Phases",48
"1320","Spencer Brown","4L9PX6lwPWo2NeuXL9kyJK",253064,"7ruGyAPvRrNFqT2XroqzjP","It's Me",48
"1321","Spencer Brown","4L9PX6lwPWo2NeuXL9kyJK",365714,"2JtLVLcBKBoMoM3C8OMtu4","Will We Remain? - Spencer Brown Remix",43
"1322","Spencer Brown","4L9PX6lwPWo2NeuXL9kyJK",355200,"7cORfHvrFDJyMF0LaA5VRt","Sun In Your Eyes - Spencer Brown Edit",36
"1323","Spencer Brown","4L9PX6lwPWo2NeuXL9kyJK",252179,"2yco9NUB8pfbekodkDK3SN","Long Way From Home",36
"1324","Russell Dickerson","1E2AEtxaFaJtH0lO7kgNKw",163311,"4uJDDG8vXJ6fZHtTfrPfMX","She Likes It (feat. Jake Scott)",68
"1325","Russell Dickerson","1E2AEtxaFaJtH0lO7kgNKw",216960,"3I4WFddKpe2PGZWFh7f10J","Yours",66
"1326","Russell Dickerson","1E2AEtxaFaJtH0lO7kgNKw",212066,"5PBx0zFfehUMyv5H4YXVAU","Blue Tacoma",66
"1327","Russell Dickerson","1E2AEtxaFaJtH0lO7kgNKw",187226,"7kkLBfxW41iVO0cdLU9e9S","God Gave Me A Girl",66
"1328","Russell Dickerson","1E2AEtxaFaJtH0lO7kgNKw",190640,"3kgCJPXDlnL5bl1HFesHUi","Every Little Thing",66
"1329","Restless Road","5XLWHp9tjK7PWm7SMcvo2q",195488,"2neydrTb5GVPRHNNmW0iPP","Last Rodeo",66
"1330","Restless Road","5XLWHp9tjK7PWm7SMcvo2q",196007,"5n4kMW5dn7MHFhXQuJb9zG","Growing Old With You",63
"1331","Restless Road","5XLWHp9tjK7PWm7SMcvo2q",162841,"3sT4lmGZF9Gy6XaLYvwH7A","Sundown Somewhere",57
"1332","Restless Road","5XLWHp9tjK7PWm7SMcvo2q",201749,"4pMRIhO6qGmtEIBurzIutp","Take Me Home (with Kane Brown)",54
"1333","Restless Road","5XLWHp9tjK7PWm7SMcvo2q",171226,"1UNVGJyi799W10YMHtzrQk","Roll Tide Roll",52
"1334","IDK","6aiFCgyKNwF9Rv5TOxnE8E",150819,"7hZoTr4ffMGqm9opMiGmBp","ONCE UPON A TIME (FREESTYLE)",62
"1335","IDK","6aiFCgyKNwF9Rv5TOxnE8E",172105,"4xJQDZxCjAJdemvWoBR9nL","Shoot My Shot",48
"1336","IDK","6aiFCgyKNwF9Rv5TOxnE8E",95982,"5yl7WSp3mot0nepMQvfVi3","42 Hundred Choices",54
"1337","IDK","6aiFCgyKNwF9Rv5TOxnE8E",112942,"3pX767GK22EHwYEYLNEuoo","24",51
"1338","IDK","6aiFCgyKNwF9Rv5TOxnE8E",255129,"061yVp0KkuKIb7a1GY6eia","Red",49
"1339","Roosevelt","4AQrqVz6BYwy29iMxcGtx7",220726,"6VS4OTcpylKl984tzFYC11","Strangers",59
"1340","Roosevelt","4AQrqVz6BYwy29iMxcGtx7",236335,"5maosvba9QkQP14u6vtxog","Montreal",59
"1341","Roosevelt","4AQrqVz6BYwy29iMxcGtx7",354936,"4HlpSIkW9hyeC15nHFp42P","Alive",54
"1342","Roosevelt","4AQrqVz6BYwy29iMxcGtx7",283007,"3Jl6WHQ5cXbSM1yZXay6XN","Moving On",53
"1343","Roosevelt","4AQrqVz6BYwy29iMxcGtx7",208813,"3eM70BLTVSo6SLOS3vazXp","Summer Days - Roosevelt Remix",53
"1344","Touch Sensitive","2OC53Inn0G9QwWM7CM0G5Z",349413,"1bq6eYt2tdB5rSkwXgiwgD","Pizza Guy",54
"1345","Touch Sensitive","2OC53Inn0G9QwWM7CM0G5Z",254694,"4cLYmYHG10Rzb8bZqlo7Dx","Lay Down",51
"1346","Touch Sensitive","2OC53Inn0G9QwWM7CM0G5Z",239813,"2ogHIVsEXb5BuuSwr9J0im","Before U Met My Body",38
"1347","Touch Sensitive","2OC53Inn0G9QwWM7CM0G5Z",211449,"73J6vMWiSQ6rs9QmaZ5ma8","G.A.L.",36
"1348","Touch Sensitive","2OC53Inn0G9QwWM7CM0G5Z",218866,"25chTUZLOC9lUFOQtKx1WH","Alone. Together - Touch Sensitive Remix",35
"1349","Electric Six","4xNadaO5ZZLVJdqDIVVIua",214600,"2VHfyWLlvCvbkIqtS5tqt3","Danger! High Voltage - Soulchild Radio Mix",56
"1350","Electric Six","4xNadaO5ZZLVJdqDIVVIua",140906,"7G5xEOORkAAUhx6wjTRb26","Gay Bar",53
"1351","Electric Six","4xNadaO5ZZLVJdqDIVVIua",241773,"2zE8kjcxY7rtbouWikyV86","Down At McDonaldz",45
"1352","Electric Six","4xNadaO5ZZLVJdqDIVVIua",156066,"3A3n0ShUNIrNWwdzkONVAl","Dance Commander",44
"1353","Electric Six","4xNadaO5ZZLVJdqDIVVIua",238800,"4AiJdDQPCdAdZiecHbuFc2","Synthesizer",44
"1354","NEIL FRANCES","587PA35pRGL1JwQr6idJbb",198331,"3GdogCZTpPHBODiiEJbqQm","Teardrops",72
"1355","NEIL FRANCES","587PA35pRGL1JwQr6idJbb",198305,"1vMGIZbIkpaLSagdF2ygcV","Music Sounds Better with You",71
"1356","NEIL FRANCES","587PA35pRGL1JwQr6idJbb",174213,"2blNIRZz1KKV4fAC5OgI1o","dancing",69
"1357","NEIL FRANCES","587PA35pRGL1JwQr6idJbb",282728,"2Al2n6ziP5XjIMZEL4laQj","Dumb Love",67
"1358","NEIL FRANCES","587PA35pRGL1JwQr6idJbb",204000,"7iaTCBWqabZxPhb1HgndsN","Show Me the Right",65
"1359","Milly","7kXCcNRLEnblbTAppPraBp",289933,"6ZtHV4d8demcEeNnqdfar2","No Te Enamores - Remix",53
"1360","Milly","7kXCcNRLEnblbTAppPraBp",311786,"7iAS64n4wSFgfPkVATWENl","Date Tu Guille",43
"1361","Milly","7kXCcNRLEnblbTAppPraBp",296734,"0nBvR9ujYtgYfKLAFD7fDG","Tas Bota",47
"1362","Milly","7kXCcNRLEnblbTAppPraBp",245986,"2GsVvmnWA33ZRjcTOoCgi4","No",42
"1363","Milly","7kXCcNRLEnblbTAppPraBp",208941,"6hxTmu8stKqHF0cuQttbiL","Duro Sin Frenos",38
"1364","Dearly Somber","2zpjCn1057VSMxzN6JHclH",314482,"1o6duWfCrqZrBDtcg4U6tQ","Peach Lavender Girl",35
"1365","Dearly Somber","2zpjCn1057VSMxzN6JHclH",195357,"3sfNpIpbLD4rdnaH626ft3","Hate",35
"1366","Dearly Somber","2zpjCn1057VSMxzN6JHclH",236625,"02E6lFwMoNkUekkF7ofoNy","Drain the Pool",34
"1367","Dearly Somber","2zpjCn1057VSMxzN6JHclH",223350,"6PDpM10lSZKpCb70grS2JT","Hey Old Friend",33
"1368","Dearly Somber","2zpjCn1057VSMxzN6JHclH",151200,"7xq63v4QPCP1JLRKFQz0ll","Apathy",22
"1369","Rocket","6TMJgSdBIPPtQJbAB8yPpO",256292,"72Z7VFAx1blMBH1NEE2bN0","Portrait Show",20
"1370","Rocket","6TMJgSdBIPPtQJbAB8yPpO",236376,"1DzGRy6OTsdTuOn7ZU1dCx","Normal to Me",20
"1371","Rocket","6TMJgSdBIPPtQJbAB8yPpO",226389,"3vH4BoXS41NJev9xUCsWHo","Sugarcoated",19
"1372","Rocket","6TMJgSdBIPPtQJbAB8yPpO",144000,"2lZSYNpwjgO74f8NvqpsyM","On Your Heels",19
"1373","Michael McDermott","6fqXoFLlBDM3exihRtUQsx",225666,"53kepMYoFXXiTZQm7CQUWJ","A Wall I Must Climb",16
"1374","Michael McDermott","6fqXoFLlBDM3exihRtUQsx",259093,"668KMrCPNB7n6EHHoBVWO4","Knocked Down",10
"1375","Michael McDermott","6fqXoFLlBDM3exihRtUQsx",205044,"75O5xOheXxsljg17CtelTU","Sick of This Town",11
"1376","Michael McDermott","6fqXoFLlBDM3exihRtUQsx",254213,"3wfRb4tRmVT0hEiNiTIZ3R","Unemployed",9
