"","venue","show_date","artist","artist_id","song","song_id","track_uri"
"1338","Schubas",2023-10-27,"Milly","7kXCcNRLEnblbTAppPraBp","No Te Enamores - Remix","6ZtHV4d8demcEeNnqdfar2","spotify:track:6ZtHV4d8demcEeNnqdfar2"
"1339","Schubas",2023-10-27,"Milly","7kXCcNRLEnblbTAppPraBp","Date Tu Guille","7iAS64n4wSFgfPkVATWENl","spotify:track:7iAS64n4wSFgfPkVATWENl"
"1340","Schubas",2023-10-27,"Milly","7kXCcNRLEnblbTAppPraBp","Tas Bota","0nBvR9ujYtgYfKLAFD7fDG","spotify:track:0nBvR9ujYtgYfKLAFD7fDG"
"1341","Schubas",2023-10-27,"Milly","7kXCcNRLEnblbTAppPraBp","No","2GsVvmnWA33ZRjcTOoCgi4","spotify:track:2GsVvmnWA33ZRjcTOoCgi4"
"1342","Schubas",2023-10-27,"Milly","7kXCcNRLEnblbTAppPraBp","Duro Sin Frenos","6hxTmu8stKqHF0cuQttbiL","spotify:track:6hxTmu8stKqHF0cuQttbiL"
"1343","Schubas",2023-10-27,"Dearly Somber","2zpjCn1057VSMxzN6JHclH","Hate","3sfNpIpbLD4rdnaH626ft3","spotify:track:3sfNpIpbLD4rdnaH626ft3"
"1344","Schubas",2023-10-27,"Dearly Somber","2zpjCn1057VSMxzN6JHclH","Peach Lavender Girl","1o6duWfCrqZrBDtcg4U6tQ","spotify:track:1o6duWfCrqZrBDtcg4U6tQ"
"1345","Schubas",2023-10-27,"Dearly Somber","2zpjCn1057VSMxzN6JHclH","Drain the Pool","02E6lFwMoNkUekkF7ofoNy","spotify:track:02E6lFwMoNkUekkF7ofoNy"
"1346","Schubas",2023-10-27,"Dearly Somber","2zpjCn1057VSMxzN6JHclH","Hey Old Friend","6PDpM10lSZKpCb70grS2JT","spotify:track:6PDpM10lSZKpCb70grS2JT"
"1347","Schubas",2023-10-27,"Dearly Somber","2zpjCn1057VSMxzN6JHclH","Apathy","7xq63v4QPCP1JLRKFQz0ll","spotify:track:7xq63v4QPCP1JLRKFQz0ll"
"1348","Schubas",2023-10-27,"Rocket","6TMJgSdBIPPtQJbAB8yPpO","Portrait Show","72Z7VFAx1blMBH1NEE2bN0","spotify:track:72Z7VFAx1blMBH1NEE2bN0"
"1349","Schubas",2023-10-27,"Rocket","6TMJgSdBIPPtQJbAB8yPpO","Normal to Me","1DzGRy6OTsdTuOn7ZU1dCx","spotify:track:1DzGRy6OTsdTuOn7ZU1dCx"
"1350","Schubas",2023-10-27,"Rocket","6TMJgSdBIPPtQJbAB8yPpO","Sugarcoated","3vH4BoXS41NJev9xUCsWHo","spotify:track:3vH4BoXS41NJev9xUCsWHo"
"1351","Schubas",2023-10-27,"Rocket","6TMJgSdBIPPtQJbAB8yPpO","On Your Heels","2lZSYNpwjgO74f8NvqpsyM","spotify:track:2lZSYNpwjgO74f8NvqpsyM"
"1352","Park West",2023-10-27,"Michael McDermott","6fqXoFLlBDM3exihRtUQsx","A Wall I Must Climb","53kepMYoFXXiTZQm7CQUWJ","spotify:track:53kepMYoFXXiTZQm7CQUWJ"
"1353","Park West",2023-10-27,"Michael McDermott","6fqXoFLlBDM3exihRtUQsx","Knocked Down","668KMrCPNB7n6EHHoBVWO4","spotify:track:668KMrCPNB7n6EHHoBVWO4"
"1354","Park West",2023-10-27,"Michael McDermott","6fqXoFLlBDM3exihRtUQsx","Sick of This Town","75O5xOheXxsljg17CtelTU","spotify:track:75O5xOheXxsljg17CtelTU"
"1355","Park West",2023-10-27,"Michael McDermott","6fqXoFLlBDM3exihRtUQsx","Unemployed","3wfRb4tRmVT0hEiNiTIZ3R","spotify:track:3wfRb4tRmVT0hEiNiTIZ3R"
"1356","Park West",2023-10-27,"Michael McDermott","6fqXoFLlBDM3exihRtUQsx","These Last Few Days","15P4Dkl91eIjeoQbdxPeQB","spotify:track:15P4Dkl91eIjeoQbdxPeQB"
"1357","Park West",2023-10-27,"Michael McDermott","6fqXoFLlBDM3exihRtUQsx","Shadow in the Window","51diY1qj0uoPOH8EdbsSGt","spotify:track:51diY1qj0uoPOH8EdbsSGt"
"1358","Park West",2023-10-27,"Michael McDermott","6fqXoFLlBDM3exihRtUQsx","Getaway Car","0FhjSh4bXddWSD4PUgbjzC","spotify:track:0FhjSh4bXddWSD4PUgbjzC"
"1359","Park West",2023-10-27,"Michael McDermott","6fqXoFLlBDM3exihRtUQsx","So Am I","7i13PaV3OcUmJzkaK8kaDy","spotify:track:7i13PaV3OcUmJzkaK8kaDy"
"1360","Byline Bank Aragon Ballroom",2023-10-28,"Tinashe","0NIIxcxNHmOoyBx03SfTCD","2 On (feat. ScHoolboy Q)","3jVtllWS5CFFWLQng8sKsr","spotify:track:3jVtllWS5CFFWLQng8sKsr"
"1361","Byline Bank Aragon Ballroom",2023-10-28,"Tinashe","0NIIxcxNHmOoyBx03SfTCD","Needs","6sg284TefDkBpFh0317Agp","spotify:track:6sg284TefDkBpFh0317Agp"
"1362","Byline Bank Aragon Ballroom",2023-10-28,"Tinashe","0NIIxcxNHmOoyBx03SfTCD","All My Friends (feat. Tinashe & Chance the Rapper)","6TaqooOXAEcijL6G1AWS2K","spotify:track:6TaqooOXAEcijL6G1AWS2K"
"1363","Byline Bank Aragon Ballroom",2023-10-28,"Tinashe","0NIIxcxNHmOoyBx03SfTCD","Talk To Me Nice","2qB5DAgRdacJUtayEnf3ip","spotify:track:2qB5DAgRdacJUtayEnf3ip"
"1364","Byline Bank Aragon Ballroom",2023-10-28,"Tinashe","0NIIxcxNHmOoyBx03SfTCD","Uh Huh","6lF9MVbhNfe0EZcACAdaFM","spotify:track:6lF9MVbhNfe0EZcACAdaFM"
"1365","Byline Bank Aragon Ballroom",2023-10-28,"Shygirl","3M3wTTCDwicRubwMyHyEDy","papi bones (feat. shygirl)","5W2s4S60GoNsUthU51aUb8","spotify:track:5W2s4S60GoNsUthU51aUb8"
"1366","Byline Bank Aragon Ballroom",2023-10-28,"Shygirl","3M3wTTCDwicRubwMyHyEDy","Shlut","6bAR0U4WV9uEBzuoNUzQSC","spotify:track:6bAR0U4WV9uEBzuoNUzQSC"
"1367","Byline Bank Aragon Ballroom",2023-10-28,"Shygirl","3M3wTTCDwicRubwMyHyEDy","Heaven","5PZN71yON3rzA8OaEidrIo","spotify:track:5PZN71yON3rzA8OaEidrIo"
"1368","Byline Bank Aragon Ballroom",2023-10-28,"Shygirl","3M3wTTCDwicRubwMyHyEDy","SLIME","5alFLxnNmBmTdNM6Oq0nqD","spotify:track:5alFLxnNmBmTdNM6Oq0nqD"
"1369","Byline Bank Aragon Ballroom",2023-10-28,"Shygirl","3M3wTTCDwicRubwMyHyEDy","Firefly","6K51akbgV0Tb3WI0NY1yYX","spotify:track:6K51akbgV0Tb3WI0NY1yYX"
"1370","Byline Bank Aragon Ballroom",2023-10-28,"Shygirl","3M3wTTCDwicRubwMyHyEDy","Woe","28xeM58xfbn0ahMEfjAsHP","spotify:track:28xeM58xfbn0ahMEfjAsHP"
"1371","Byline Bank Aragon Ballroom",2023-10-28,"Shygirl","3M3wTTCDwicRubwMyHyEDy","UCKERS","1tZAEXxVr3W1XHPQZslOEI","spotify:track:1tZAEXxVr3W1XHPQZslOEI"
"1372","Byline Bank Aragon Ballroom",2023-10-28,"UNIIQU3","5aR8qSaApKChlZvzB0Jfpx","Body Moves","1sOWJxPuY1k8WyQIPOEnPI","spotify:track:1sOWJxPuY1k8WyQIPOEnPI"
"1373","Byline Bank Aragon Ballroom",2023-10-28,"UNIIQU3","5aR8qSaApKChlZvzB0Jfpx","Microdosing","6JtT4a0Z406dz7A2f2vGBe","spotify:track:6JtT4a0Z406dz7A2f2vGBe"
"1374","Byline Bank Aragon Ballroom",2023-10-28,"UNIIQU3","5aR8qSaApKChlZvzB0Jfpx","2 The Floor","47YnumhXZ6wHNOAuO3ffJi","spotify:track:47YnumhXZ6wHNOAuO3ffJi"
"1375","Byline Bank Aragon Ballroom",2023-10-28,"UNIIQU3","5aR8qSaApKChlZvzB0Jfpx","100% Pure Love - UNIIQU3 Remix","0aCcAr2o7IPxGRxZ6e3rzF","spotify:track:0aCcAr2o7IPxGRxZ6e3rzF"
"1376","Byline Bank Aragon Ballroom",2023-10-28,"UNIIQU3","5aR8qSaApKChlZvzB0Jfpx","Microdosing (Conducta Remix) - Edit","7FYvSHYySIXK9hCwBgnOea","spotify:track:7FYvSHYySIXK9hCwBgnOea"
"1377","The Vic Theatre",2023-10-28,"Kings of Convenience","41AbNVba2ccpmcc9QtOJE7","Misread","3O090PYVo1do7s3PMCoVoz","spotify:track:3O090PYVo1do7s3PMCoVoz"
"1378","The Vic Theatre",2023-10-28,"Kings of Convenience","41AbNVba2ccpmcc9QtOJE7","Mrs. Cold","3iQH0cryu5TRe2GMhF9ZFZ","spotify:track:3iQH0cryu5TRe2GMhF9ZFZ"
"1379","The Vic Theatre",2023-10-28,"Kings of Convenience","41AbNVba2ccpmcc9QtOJE7","Catholic Country","6RJq7ki5vvDnLfn8E6EJVV","spotify:track:6RJq7ki5vvDnLfn8E6EJVV"
"1380","The Vic Theatre",2023-10-28,"Kings of Convenience","41AbNVba2ccpmcc9QtOJE7","Know How","6yIyrlTO06MAWqzSAEfjMh","spotify:track:6yIyrlTO06MAWqzSAEfjMh"
"1381","The Vic Theatre",2023-10-28,"Kings of Convenience","41AbNVba2ccpmcc9QtOJE7","I'd Rather Dance With You","119MXpXxpY20WUkDIdE6U4","spotify:track:119MXpXxpY20WUkDIdE6U4"
"1382","The Riviera Theatre",2023-10-28,"Flo Milli","08PvCOlef4xdOr20jFSTPd","Rodeo (Remix)","035MzEbx4z2DxuRDymHXbv","spotify:track:035MzEbx4z2DxuRDymHXbv"
"1383","The Riviera Theatre",2023-10-28,"Flo Milli","08PvCOlef4xdOr20jFSTPd","Conceited","3qKunud9sySc8qvQ3i84og","spotify:track:3qKunud9sySc8qvQ3i84og"
"1384","The Riviera Theatre",2023-10-28,"Flo Milli","08PvCOlef4xdOr20jFSTPd","In The Party","52BJrldggFQyTiW8XrILhO","spotify:track:52BJrldggFQyTiW8XrILhO"
"1385","The Riviera Theatre",2023-10-28,"Flo Milli","08PvCOlef4xdOr20jFSTPd","Beef FloMix","7qdFz1dTJqgdVe6NA4F4DP","spotify:track:7qdFz1dTJqgdVe6NA4F4DP"
"1386","The Riviera Theatre",2023-10-28,"Flo Milli","08PvCOlef4xdOr20jFSTPd","We Not Humping - Remix","4ue41gFbAjoU0P1EberJWm","spotify:track:4ue41gFbAjoU0P1EberJWm"
"1387","The Riviera Theatre",2023-10-28,"Maiya The Don","6S6u5pS5ywg7rv50rhpobQ","Dusties","7kswp4MJqT6Ts9P0iVL3kg","spotify:track:7kswp4MJqT6Ts9P0iVL3kg"
"1388","The Riviera Theatre",2023-10-28,"Maiya The Don","6S6u5pS5ywg7rv50rhpobQ","Anything Flows (feat. Maiya The Don, 2Rare & Kari Faux)","5MnqugWyPeiodmvBbFIZ6m","spotify:track:5MnqugWyPeiodmvBbFIZ6m"
"1389","The Riviera Theatre",2023-10-28,"Maiya The Don","6S6u5pS5ywg7rv50rhpobQ","Body","5t8FBhJKbpBCskmOaMRxQW","spotify:track:5t8FBhJKbpBCskmOaMRxQW"
"1390","The Riviera Theatre",2023-10-28,"Maiya The Don","6S6u5pS5ywg7rv50rhpobQ","Luv U Better","5mptX9ZQT0n8tUY4kPAH6R","spotify:track:5mptX9ZQT0n8tUY4kPAH6R"
"1391","The Riviera Theatre",2023-10-28,"Maiya The Don","6S6u5pS5ywg7rv50rhpobQ","Google Maps","1CNwYnjWQHMTmDgYxGiOHw","spotify:track:1CNwYnjWQHMTmDgYxGiOHw"
"1392","Lincoln Hall",2023-10-28,"grentperez","73BLwSX6gsNeVzS7DgI4xe","Cherry Wine","5o5WaO9pzPhXSGIrTIYVce","spotify:track:5o5WaO9pzPhXSGIrTIYVce"
"1393","Lincoln Hall",2023-10-28,"grentperez","73BLwSX6gsNeVzS7DgI4xe","(Only) About Love - Demo","0T3pyPYtHAsxIRymAZsTkX","spotify:track:0T3pyPYtHAsxIRymAZsTkX"
"1394","Lincoln Hall",2023-10-28,"grentperez","73BLwSX6gsNeVzS7DgI4xe","Clementine","377JgyibsyYZ1NEF9aa1ZZ","spotify:track:377JgyibsyYZ1NEF9aa1ZZ"
"1395","Lincoln Hall",2023-10-28,"grentperez","73BLwSX6gsNeVzS7DgI4xe","Absence of You","3fk4yTACtSqCzDol4mBPdt","spotify:track:3fk4yTACtSqCzDol4mBPdt"
"1396","Lincoln Hall",2023-10-28,"grentperez","73BLwSX6gsNeVzS7DgI4xe","My Heart It Beats for You","4oZKyVTuQwKAXlplVagooE","spotify:track:4oZKyVTuQwKAXlplVagooE"
"1397","Bottom Lounge",2023-10-28,"Games We Play","4yP4eYthbuCNIcoQtqwj40","I Hope You’re Happy","1sBvGY100lfD3w6tR22M1D","spotify:track:1sBvGY100lfD3w6tR22M1D"
"1398","Bottom Lounge",2023-10-28,"Games We Play","4yP4eYthbuCNIcoQtqwj40","Hey Ben","3tGIeahIPyEt76r4FAxv7e","spotify:track:3tGIeahIPyEt76r4FAxv7e"
"1399","Bottom Lounge",2023-10-28,"Games We Play","4yP4eYthbuCNIcoQtqwj40","Get A Job","1SvWcEk0BXuOmQp25PThtR","spotify:track:1SvWcEk0BXuOmQp25PThtR"
"1400","Bottom Lounge",2023-10-28,"Games We Play","4yP4eYthbuCNIcoQtqwj40","too young.","3odZxZFIrKMcYxH86UonVn","spotify:track:3odZxZFIrKMcYxH86UonVn"
"1401","Bottom Lounge",2023-10-28,"Games We Play","4yP4eYthbuCNIcoQtqwj40","Pretty Boy","0YsIuTjyAx31Eaun9LP7Ye","spotify:track:0YsIuTjyAx31Eaun9LP7Ye"
"1402","Bottom Lounge",2023-10-28,"Games We Play","4yP4eYthbuCNIcoQtqwj40","St. Girlfriend","5kobpyghUySxs0Rxb3r5e3","spotify:track:5kobpyghUySxs0Rxb3r5e3"
"1403","Bottom Lounge",2023-10-28,"Ultra Q","57JelvPHs2P6BROjeHhHZ3","Redwoood","6evMsbloWtDpj74APCsarb","spotify:track:6evMsbloWtDpj74APCsarb"
"1404","Bottom Lounge",2023-10-28,"Ultra Q","57JelvPHs2P6BROjeHhHZ3","Get Yourself A Friend","1fiFYcZfs1rO99Pv4gUwRR","spotify:track:1fiFYcZfs1rO99Pv4gUwRR"
"1405","Bottom Lounge",2023-10-28,"Ultra Q","57JelvPHs2P6BROjeHhHZ3","VR Sex","7prUu3E0InxjgzNkSJ5Iki","spotify:track:7prUu3E0InxjgzNkSJ5Iki"
"1406","Bottom Lounge",2023-10-28,"Ultra Q","57JelvPHs2P6BROjeHhHZ3","It's Permanent","3OGkTlzC4Se6z6e9eEwMOt","spotify:track:3OGkTlzC4Se6z6e9eEwMOt"
"1407","Bottom Lounge",2023-10-28,"Ultra Q","57JelvPHs2P6BROjeHhHZ3","Some Dice","4xQlvbMe55MngbJcEe3rOm","spotify:track:4xQlvbMe55MngbJcEe3rOm"
"1408","Chop Shop",2023-10-28,"Łaszewo","6jxGLrn1I14RIeRYodOpLN","Little Planets - Remix","0kfNu4qJOo7vgRWDCnMiBa","spotify:track:0kfNu4qJOo7vgRWDCnMiBa"
"1409","Chop Shop",2023-10-28,"Łaszewo","6jxGLrn1I14RIeRYodOpLN","Til U Hate Me","3wrgRknQKf58IIEbV4flhx","spotify:track:3wrgRknQKf58IIEbV4flhx"
"1410","Chop Shop",2023-10-28,"Łaszewo","6jxGLrn1I14RIeRYodOpLN","Up in Flames","4TT57R08MqKaBvCa5XRsyx","spotify:track:4TT57R08MqKaBvCa5XRsyx"
"1411","Chop Shop",2023-10-28,"Łaszewo","6jxGLrn1I14RIeRYodOpLN","Fuck Your Sunshine","7lEgtLIriGoPyO9hzAsthq","spotify:track:7lEgtLIriGoPyO9hzAsthq"
"1412","Chop Shop",2023-10-28,"Łaszewo","6jxGLrn1I14RIeRYodOpLN","Fuck Your Sunshine (Adventure Club Remix)","6QvldZZ10eYgKamaWfG52b","spotify:track:6QvldZZ10eYgKamaWfG52b"
"1413","Chop Shop",2023-10-28,"Łaszewo","6jxGLrn1I14RIeRYodOpLN","Colors","5JfcsIJYs0qWMsywpgzwdu","spotify:track:5JfcsIJYs0qWMsywpgzwdu"
"1414","Concord Music Hall",2023-10-28,"Joe Kay","53ZQc2LGjVFkhzbC6zBggA","JOY IN CHAOS","7ao9jE1fgOuLUnxA6XHt5X","spotify:track:7ao9jE1fgOuLUnxA6XHt5X"
"1415","Concord Music Hall",2023-10-28,"Joe Kay","53ZQc2LGjVFkhzbC6zBggA","Sinach Way Maker Drill","5zcmb0eqUIVevkw3LrE1yV","spotify:track:5zcmb0eqUIVevkw3LrE1yV"
"1416","Concord Music Hall",2023-10-28,"Joe Kay","53ZQc2LGjVFkhzbC6zBggA","You Say Lauren Daigle (Drill)","1Reqp2X4uuki4Euvd51iRg","spotify:track:1Reqp2X4uuki4Euvd51iRg"
"1417","Concord Music Hall",2023-10-28,"Joe Kay","53ZQc2LGjVFkhzbC6zBggA","Abena","0KpbnYZtKLDWw0Swz5Dk5j","spotify:track:0KpbnYZtKLDWw0Swz5Dk5j"
"1418","Concord Music Hall",2023-10-28,"Joe Kay","53ZQc2LGjVFkhzbC6zBggA","Your Love Will Keep Us Drill","1O42Ha1pKuys74Nd5NEabg","spotify:track:1O42Ha1pKuys74Nd5NEabg"
"1419","Concord Music Hall",2023-10-28,"Joe Kay","53ZQc2LGjVFkhzbC6zBggA","Give Me Love","58NdFoT2h4RfJFsgaiRsoo","spotify:track:58NdFoT2h4RfJFsgaiRsoo"
"1420","Concord Music Hall",2023-10-28,"Jared Jackson","6xPRmN9jg4Vq3hOQkhmvDt","A Lover's Bounce","6wnvYffT5vmLgcXzpxWv3x","spotify:track:6wnvYffT5vmLgcXzpxWv3x"
"1421","Concord Music Hall",2023-10-28,"Jared Jackson","6xPRmN9jg4Vq3hOQkhmvDt","Could've Been (4x4 Instrumental)","5aseTEcwC7p7SWVEajGZwV","spotify:track:5aseTEcwC7p7SWVEajGZwV"
"1422","Concord Music Hall",2023-10-28,"Jared Jackson","6xPRmN9jg4Vq3hOQkhmvDt","No More (Instrumental)","4qaUwnXuL241hytqMeoAdL","spotify:track:4qaUwnXuL241hytqMeoAdL"
"1423","Concord Music Hall",2023-10-28,"Jared Jackson","6xPRmN9jg4Vq3hOQkhmvDt","Rinse","66YGzH4j76U6TeNsvfy69t","spotify:track:66YGzH4j76U6TeNsvfy69t"
"1424","Concord Music Hall",2023-10-28,"Jared Jackson","6xPRmN9jg4Vq3hOQkhmvDt","Untitled Groove","1lyEyXBh61PErwBtlwBo5l","spotify:track:1lyEyXBh61PErwBtlwBo5l"
"1425","Byline Bank Aragon Ballroom",2023-10-29,"Karan Aujla","6DARBhWbfcS9E4yJzcliqQ","Softly","0YQJoDL6f46J0n1rOVkpxJ","spotify:track:0YQJoDL6f46J0n1rOVkpxJ"
"1426","Byline Bank Aragon Ballroom",2023-10-29,"Karan Aujla","6DARBhWbfcS9E4yJzcliqQ","White Brown Black","3nKQrVVlwbAQSnFbgZWdN0","spotify:track:3nKQrVVlwbAQSnFbgZWdN0"
"1427","Byline Bank Aragon Ballroom",2023-10-29,"Karan Aujla","6DARBhWbfcS9E4yJzcliqQ","Try Me","5RaK2eqyHaBSyjEtI27w3T","spotify:track:5RaK2eqyHaBSyjEtI27w3T"
"1428","Byline Bank Aragon Ballroom",2023-10-29,"Karan Aujla","6DARBhWbfcS9E4yJzcliqQ","Bachke Bachke (feat. Yarah)","2uWZ7EGddFlA1DJ3Rzzvs2","spotify:track:2uWZ7EGddFlA1DJ3Rzzvs2"
"1429","Byline Bank Aragon Ballroom",2023-10-29,"Karan Aujla","6DARBhWbfcS9E4yJzcliqQ","Jee Ni Lagda","1Er6TEtbyuW1b9QtBVkggD","spotify:track:1Er6TEtbyuW1b9QtBVkggD"
"1430","Byline Bank Aragon Ballroom",2023-10-29,"Ikky","3nqS8jzqmsPKFJTp0BOIel","Softly","0YQJoDL6f46J0n1rOVkpxJ","spotify:track:0YQJoDL6f46J0n1rOVkpxJ"
"1431","Byline Bank Aragon Ballroom",2023-10-29,"Ikky","3nqS8jzqmsPKFJTp0BOIel","Baller","42TMa2hgBNjte4uV7jNCnQ","spotify:track:42TMa2hgBNjte4uV7jNCnQ"
"1432","Byline Bank Aragon Ballroom",2023-10-29,"Ikky","3nqS8jzqmsPKFJTp0BOIel","Try Me","5RaK2eqyHaBSyjEtI27w3T","spotify:track:5RaK2eqyHaBSyjEtI27w3T"
"1433","Byline Bank Aragon Ballroom",2023-10-29,"Ikky","3nqS8jzqmsPKFJTp0BOIel","Bachke Bachke (feat. Yarah)","2uWZ7EGddFlA1DJ3Rzzvs2","spotify:track:2uWZ7EGddFlA1DJ3Rzzvs2"
"1434","Byline Bank Aragon Ballroom",2023-10-29,"Ikky","3nqS8jzqmsPKFJTp0BOIel","Jee Ni Lagda","1Er6TEtbyuW1b9QtBVkggD","spotify:track:1Er6TEtbyuW1b9QtBVkggD"
"1435","The Vic Theatre",2023-10-29,"Faye Webster","5szilpXHcwOqnyKLqGco5j","I Know You","71BWZa1liIRyUiuJ3MB66o","spotify:track:71BWZa1liIRyUiuJ3MB66o"
"1436","The Vic Theatre",2023-10-29,"Faye Webster","5szilpXHcwOqnyKLqGco5j","Kingston","5WbfFTuIldjL9x7W6y5l7R","spotify:track:5WbfFTuIldjL9x7W6y5l7R"
"1437","The Vic Theatre",2023-10-29,"Faye Webster","5szilpXHcwOqnyKLqGco5j","Right Side of My Neck","3cxZT78mZDyLsLPJKcTu3U","spotify:track:3cxZT78mZDyLsLPJKcTu3U"
"1438","The Vic Theatre",2023-10-29,"Faye Webster","5szilpXHcwOqnyKLqGco5j","In A Good Way","2VYnlKxB8jpbCeLUjQsebc","spotify:track:2VYnlKxB8jpbCeLUjQsebc"
"1439","The Vic Theatre",2023-10-29,"Faye Webster","5szilpXHcwOqnyKLqGco5j","Hurts Me Too","0uphGVj1uIticJK6gb2WnO","spotify:track:0uphGVj1uIticJK6gb2WnO"
"1440","The Vic Theatre",2023-10-29,"Upchuck","7mhCgHESQzEKKyWshkMTwW","Freaky","3YTh8sEUXyvufGoQA5e6LP","spotify:track:3YTh8sEUXyvufGoQA5e6LP"
"1441","The Vic Theatre",2023-10-29,"Upchuck","7mhCgHESQzEKKyWshkMTwW","Facecard","6Rx1b6OWdKoyZ7vYE9AHgW","spotify:track:6Rx1b6OWdKoyZ7vYE9AHgW"
"1442","The Vic Theatre",2023-10-29,"Upchuck","7mhCgHESQzEKKyWshkMTwW","Crashing","1fAqYPbtz7ljMn6q24Zadx","spotify:track:1fAqYPbtz7ljMn6q24Zadx"
"1443","The Vic Theatre",2023-10-29,"Upchuck","7mhCgHESQzEKKyWshkMTwW","Freedoom","5bVj0vmJrWXVb4dN9jMova","spotify:track:5bVj0vmJrWXVb4dN9jMova"
"1444","The Vic Theatre",2023-10-29,"Upchuck","7mhCgHESQzEKKyWshkMTwW","Upchuck (7"" Version)","7lb47EGDexa4EkjjgUUUie","spotify:track:7lb47EGDexa4EkjjgUUUie"
"1445","The Vic Theatre",2023-10-29,"Upchuck","7mhCgHESQzEKKyWshkMTwW","Upchuck","1YJjMrTEm3eLSnghBkf06l","spotify:track:1YJjMrTEm3eLSnghBkf06l"
"1446","Bottom Lounge",2023-10-29,"Mike Dimes","6rIaHuCIUu32uj2CjlEBN3","HOME","1tIgeZloeOtSJrVx9WiArC","spotify:track:1tIgeZloeOtSJrVx9WiArC"
"1447","Bottom Lounge",2023-10-29,"Mike Dimes","6rIaHuCIUu32uj2CjlEBN3","NO TRENDS","1R7IfLjtJ4B9kqjIqaEeVf","spotify:track:1R7IfLjtJ4B9kqjIqaEeVf"
"1448","Bottom Lounge",2023-10-29,"Mike Dimes","6rIaHuCIUu32uj2CjlEBN3","LABELS CALLIN'","19s7W71y7IZDAn6X2mnCqr","spotify:track:19s7W71y7IZDAn6X2mnCqr"
"1449","Bottom Lounge",2023-10-29,"Mike Dimes","6rIaHuCIUu32uj2CjlEBN3","BACKROOM","3Ln9xcE0iQcigMmLqV3fEi","spotify:track:3Ln9xcE0iQcigMmLqV3fEi"
"1450","Bottom Lounge",2023-10-29,"Mike Dimes","6rIaHuCIUu32uj2CjlEBN3","ARSENAL (I SMELL BITCH) (feat. Denzel Curry)","5qVQkDreRgn8TFxRFfgYQB","spotify:track:5qVQkDreRgn8TFxRFfgYQB"
"1451","Bottom Lounge",2023-10-29,"Dro Kenji","46fHMu9KxdQwcGV9xI1L9R","KISS N' TELL (feat. Dro Kenji)","0oLQoGztiYKGSXuIHUcESD","spotify:track:0oLQoGztiYKGSXuIHUcESD"
"1452","Bottom Lounge",2023-10-29,"Dro Kenji","46fHMu9KxdQwcGV9xI1L9R","KILL CUPID","5p29DSBwxS4hStGKr7NCCO","spotify:track:5p29DSBwxS4hStGKr7NCCO"
"1453","Bottom Lounge",2023-10-29,"Dro Kenji","46fHMu9KxdQwcGV9xI1L9R","STEP BACK (FEAT. MIKE DIMES)","1OwD4SeTFdUYZaJkbGcPuv","spotify:track:1OwD4SeTFdUYZaJkbGcPuv"
"1454","Bottom Lounge",2023-10-29,"Dro Kenji","46fHMu9KxdQwcGV9xI1L9R","SO WHAT (FEAT. DC THE DON)","6fdxpwerepfYpTCjchuP5J","spotify:track:6fdxpwerepfYpTCjchuP5J"
"1455","Bottom Lounge",2023-10-29,"Dro Kenji","46fHMu9KxdQwcGV9xI1L9R","PAMPER PAMPER","6RZeZKaJfK1su5TdM6hWir","spotify:track:6RZeZKaJfK1su5TdM6hWir"
"1456","House of Blues",2023-10-29,"Between Friends","2HkSsS8O2U2gPhnCGVN5vn","affection","4LyIHEDbAWDeKV0JbVZae9","spotify:track:4LyIHEDbAWDeKV0JbVZae9"
"1457","House of Blues",2023-10-29,"Between Friends","2HkSsS8O2U2gPhnCGVN5vn","Bruise","7kU5jssxTfbGYBvsowMhiz","spotify:track:7kU5jssxTfbGYBvsowMhiz"
"1458","House of Blues",2023-10-29,"Between Friends","2HkSsS8O2U2gPhnCGVN5vn","Self destruct","4B03LwLa4nuiktvLCN3KHN","spotify:track:4B03LwLa4nuiktvLCN3KHN"
"1459","House of Blues",2023-10-29,"Between Friends","2HkSsS8O2U2gPhnCGVN5vn","iloveyou","53FeQY6mQhvZdyKlPDtX79","spotify:track:53FeQY6mQhvZdyKlPDtX79"
"1460","House of Blues",2023-10-29,"Between Friends","2HkSsS8O2U2gPhnCGVN5vn","suburban wonderland","5F0h98msxVR8rqhJQDbBaG","spotify:track:5F0h98msxVR8rqhJQDbBaG"
"1461","House of Blues",2023-10-29,"Blaketheman1000","0QrLOWMTGOF7Vwb3SAhf3I","Ibuprofen","2ZEGluhGO9zXiJp2ANmTIS","spotify:track:2ZEGluhGO9zXiJp2ANmTIS"
"1462","House of Blues",2023-10-29,"Blaketheman1000","0QrLOWMTGOF7Vwb3SAhf3I","WONDERLAND","4RH5H3lx8hNw1JkXMjMqx0","spotify:track:4RH5H3lx8hNw1JkXMjMqx0"
"1463","House of Blues",2023-10-29,"Blaketheman1000","0QrLOWMTGOF7Vwb3SAhf3I","Pixies","55gqXTSsVrKdoEF1k9D01a","spotify:track:55gqXTSsVrKdoEF1k9D01a"
"1464","House of Blues",2023-10-29,"Blaketheman1000","0QrLOWMTGOF7Vwb3SAhf3I","cant celebrate - Blaketheman1000 Remix","2dPm2Ai465XpcVU9baStsS","spotify:track:2dPm2Ai465XpcVU9baStsS"
